"fecha","Type","Count"
1998-11-01,"Drug offences",2145
1998-12-01,"Drug offences",2112
1999-01-01,"Drug offences",2185
1999-02-01,"Drug offences",2299
1999-03-01,"Drug offences",2563
1999-04-01,"Drug offences",2243
1999-05-01,"Drug offences",2323
1999-06-01,"Drug offences",2050
1999-07-01,"Drug offences",1879
1999-08-01,"Drug offences",1834
1999-09-01,"Drug offences",1990
1999-10-01,"Drug offences",1734
1999-11-01,"Drug offences",1819
1999-12-01,"Drug offences",1815
2000-01-01,"Drug offences",2240
2000-02-01,"Drug offences",2034
2000-03-01,"Drug offences",2053
2000-04-01,"Drug offences",1923
2000-05-01,"Drug offences",2091
2000-06-01,"Drug offences",2020
2000-07-01,"Drug offences",1831
2000-08-01,"Drug offences",1955
2000-09-01,"Drug offences",1549
2000-10-01,"Drug offences",1849
2000-11-01,"Drug offences",1988
2000-12-01,"Drug offences",1982
2001-01-01,"Drug offences",2037
2001-02-01,"Drug offences",2274
2001-03-01,"Drug offences",2489
2001-04-01,"Drug offences",1966
2001-05-01,"Drug offences",2719
2001-06-01,"Drug offences",2511
2001-07-01,"Drug offences",2056
2001-08-01,"Drug offences",2441
2001-09-01,"Drug offences",2278
2001-10-01,"Drug offences",2245
2001-11-01,"Drug offences",1914
2001-12-01,"Drug offences",2034
2002-01-01,"Drug offences",2138
2002-02-01,"Drug offences",1776
2002-03-01,"Drug offences",1981
2002-04-01,"Drug offences",1761
2002-05-01,"Drug offences",2233
2002-06-01,"Drug offences",1774
2002-07-01,"Drug offences",1658
2002-08-01,"Drug offences",2010
2002-09-01,"Drug offences",1727
2002-10-01,"Drug offences",1809
2002-11-01,"Drug offences",1690
2002-12-01,"Drug offences",1917
2003-01-01,"Drug offences",2218
2003-02-01,"Drug offences",1743
2003-03-01,"Drug offences",1965
2003-04-01,"Drug offences",1834
2003-05-01,"Drug offences",1880
2003-06-01,"Drug offences",1785
2003-07-01,"Drug offences",1972
2003-08-01,"Drug offences",1813
2003-09-01,"Drug offences",1763
2003-10-01,"Drug offences",1665
2003-11-01,"Drug offences",1763
2003-12-01,"Drug offences",1892
2004-01-01,"Drug offences",2247
2004-02-01,"Drug offences",1879
2004-03-01,"Drug offences",2193
2004-04-01,"Drug offences",1890
2004-05-01,"Drug offences",1977
2004-06-01,"Drug offences",1959
2004-07-01,"Drug offences",1692
2004-08-01,"Drug offences",1692
2004-09-01,"Drug offences",1733
2004-10-01,"Drug offences",1770
2004-11-01,"Drug offences",1758
2004-12-01,"Drug offences",1936
2005-01-01,"Drug offences",2092
2005-02-01,"Drug offences",1686
2005-03-01,"Drug offences",1804
2005-04-01,"Drug offences",1756
2005-05-01,"Drug offences",1978
2005-06-01,"Drug offences",1852
2005-07-01,"Drug offences",1885
2005-08-01,"Drug offences",1866
2005-09-01,"Drug offences",1747
2005-10-01,"Drug offences",1716
2005-11-01,"Drug offences",1670
2005-12-01,"Drug offences",1693
2006-01-01,"Drug offences",1690
2006-02-01,"Drug offences",1654
2006-03-01,"Drug offences",1802
2006-04-01,"Drug offences",1762
2006-05-01,"Drug offences",1897
2006-06-01,"Drug offences",1787
2006-07-01,"Drug offences",1907
2006-08-01,"Drug offences",1950
2006-09-01,"Drug offences",1800
2006-10-01,"Drug offences",1714
2006-11-01,"Drug offences",1651
2006-12-01,"Drug offences",1874
2007-01-01,"Drug offences",1822
2007-02-01,"Drug offences",1667
2007-03-01,"Drug offences",2075
2007-04-01,"Drug offences",1777
2007-05-01,"Drug offences",2119
2007-06-01,"Drug offences",1713
2007-07-01,"Drug offences",1714
2007-08-01,"Drug offences",1993
2007-09-01,"Drug offences",1501
2007-10-01,"Drug offences",1700
2007-11-01,"Drug offences",1998
2007-12-01,"Drug offences",2018
2008-01-01,"Drug offences",2000
2008-02-01,"Drug offences",2000
2008-03-01,"Drug offences",2332
2008-04-01,"Drug offences",2097
2008-05-01,"Drug offences",2303
2008-06-01,"Drug offences",2127
2008-07-01,"Drug offences",2020
2008-08-01,"Drug offences",2125
2008-09-01,"Drug offences",2144
2008-10-01,"Drug offences",2089
2008-11-01,"Drug offences",2122
2008-12-01,"Drug offences",2213
2009-01-01,"Drug offences",2273
2009-02-01,"Drug offences",2281
2009-03-01,"Drug offences",2267
2009-04-01,"Drug offences",2329
2009-05-01,"Drug offences",2272
2009-06-01,"Drug offences",2275
2009-07-01,"Drug offences",2369
2009-08-01,"Drug offences",2252
2009-09-01,"Drug offences",2278
2009-10-01,"Drug offences",2259
2009-11-01,"Drug offences",2226
2009-12-01,"Drug offences",2320
2010-01-01,"Drug offences",2408
2010-02-01,"Drug offences",2267
2010-03-01,"Drug offences",2608
2010-04-01,"Drug offences",2621
2010-05-01,"Drug offences",2639
2010-06-01,"Drug offences",2410
2010-07-01,"Drug offences",2270
2010-08-01,"Drug offences",2449
2010-09-01,"Drug offences",2442
2010-10-01,"Drug offences",2451
2010-11-01,"Drug offences",2526
2010-12-01,"Drug offences",2531
2011-01-01,"Drug offences",2871
2011-02-01,"Drug offences",2717
2011-03-01,"Drug offences",2904
2011-04-01,"Drug offences",2809
2011-05-01,"Drug offences",2657
2011-06-01,"Drug offences",2579
2011-07-01,"Drug offences",2502
2011-08-01,"Drug offences",2662
2011-09-01,"Drug offences",2669
2011-10-01,"Drug offences",2465
2011-11-01,"Drug offences",2123
2011-12-01,"Drug offences",2711
2012-01-01,"Drug offences",2609
2012-02-01,"Drug offences",2606
2012-03-01,"Drug offences",3026
2012-04-01,"Drug offences",2905
2012-05-01,"Drug offences",3001
2012-06-01,"Drug offences",2968
2012-07-01,"Drug offences",3071
2012-08-01,"Drug offences",2916
2012-09-01,"Drug offences",2987
2012-10-01,"Drug offences",2918
2012-11-01,"Drug offences",3217
2012-12-01,"Drug offences",3357
2013-01-01,"Drug offences",3153
2013-02-01,"Drug offences",2815
2013-03-01,"Drug offences",3401
2013-04-01,"Drug offences",2860
2013-05-01,"Drug offences",3014
2013-06-01,"Drug offences",2738
2013-07-01,"Drug offences",2980
2013-08-01,"Drug offences",3105
2013-09-01,"Drug offences",2817
2013-10-01,"Drug offences",2816
2013-11-01,"Drug offences",3252
2013-12-01,"Drug offences",3295
2014-01-01,"Drug offences",3626
2014-02-01,"Drug offences",3379
2014-03-01,"Drug offences",3401
2014-04-01,"Drug offences",3553
2014-05-01,"Drug offences",3377
2014-06-01,"Drug offences",3182
2014-07-01,"Drug offences",3457
2014-08-01,"Drug offences",3495
2014-09-01,"Drug offences",3446
2014-10-01,"Drug offences",3568
2014-11-01,"Drug offences",3595
2014-12-01,"Drug offences",3410
2015-01-01,"Drug offences",3594
2015-02-01,"Drug offences",3646
2015-03-01,"Drug offences",3760
2015-04-01,"Drug offences",3806
2015-05-01,"Drug offences",3892
2015-06-01,"Drug offences",3662
2015-07-01,"Drug offences",4242
2015-08-01,"Drug offences",3922
2015-09-01,"Drug offences",3605
2015-10-01,"Drug offences",4056
2015-11-01,"Drug offences",3788
2015-12-01,"Drug offences",4021
2016-01-01,"Drug offences",3929
2016-02-01,"Drug offences",3917
2016-03-01,"Drug offences",3959
2016-04-01,"Drug offences",4034
2016-05-01,"Drug offences",3770
2016-06-01,"Drug offences",3775
2016-07-01,"Drug offences",4040
2016-08-01,"Drug offences",3925
2016-09-01,"Drug offences",3622
2016-10-01,"Drug offences",4027
2016-11-01,"Drug offences",4014
2016-12-01,"Drug offences",4155
2017-01-01,"Drug offences",4027
2017-02-01,"Drug offences",3290
2017-03-01,"Drug offences",3870
2017-04-01,"Drug offences",3629
2017-05-01,"Drug offences",3807
2017-06-01,"Drug offences",3767
2017-07-01,"Drug offences",4045
2017-08-01,"Drug offences",3497
2017-09-01,"Drug offences",3852
2017-10-01,"Drug offences",3506
2017-11-01,"Drug offences",4213
2017-12-01,"Drug offences",4168
2018-01-01,"Drug offences",4121
2018-02-01,"Drug offences",3731
2018-03-01,"Drug offences",4315
2018-04-01,"Drug offences",3887
2018-05-01,"Drug offences",4126
2018-06-01,"Drug offences",3596
2018-07-01,"Drug offences",3895
2018-08-01,"Drug offences",4366
2018-09-01,"Drug offences",3866
2018-10-01,"Drug offences",3309
2018-11-01,"Drug offences",4148
2018-12-01,"Drug offences",4547
2019-01-01,"Drug offences",4597
2019-02-01,"Drug offences",4192
2019-03-01,"Drug offences",4486
2019-04-01,"Drug offences",4412
2019-05-01,"Drug offences",4306
2019-06-01,"Drug offences",4188
2019-07-01,"Drug offences",4383
2019-08-01,"Drug offences",4507
2019-09-01,"Drug offences",4326
2019-10-01,"Drug offences",4358
2019-11-01,"Drug offences",4501
2019-12-01,"Drug offences",4514
2020-01-01,"Drug offences",4570
2020-02-01,"Drug offences",4082
2020-03-01,"Drug offences",4128
2020-04-01,"Drug offences",5029
2020-05-01,"Drug offences",6104
2020-06-01,"Drug offences",4662
2020-07-01,"Drug offences",4771
2020-08-01,"Drug offences",4097
2020-09-01,"Drug offences",3530
2020-10-01,"Drug offences",3649
2020-11-01,"Drug offences",3477
2020-12-01,"Drug offences",4319
2021-01-01,"Drug offences",4032
2021-02-01,"Drug offences",3759
2021-03-01,"Drug offences",4123
2021-04-01,"Drug offences",4023
2021-05-01,"Drug offences",4249
2021-06-01,"Drug offences",4121
2021-07-01,"Drug offences",3958
2021-08-01,"Drug offences",3812
2021-09-01,"Drug offences",3807
2021-10-01,"Drug offences",4089
2021-11-01,"Drug offences",3708
2021-12-01,"Drug offences",4207
2022-01-01,"Drug offences",3348
2022-02-01,"Drug offences",3430
2022-03-01,"Drug offences",3895
2022-04-01,"Drug offences",3656
2022-05-01,"Drug offences",3648
2022-06-01,"Drug offences",3568
2022-07-01,"Drug offences",3657
2022-08-01,"Drug offences",4054
2022-09-01,"Drug offences",3471
2022-10-01,"Drug offences",3686
2022-11-01,"Drug offences",3604
2022-12-01,"Drug offences",4290
2023-01-01,"Drug offences",3877
2023-02-01,"Drug offences",3180
2023-03-01,"Drug offences",3830
2023-04-01,"Drug offences",3602
2023-05-01,"Drug offences",3610
2023-06-01,"Drug offences",3390
2023-07-01,"Drug offences",3423
2023-08-01,"Drug offences",3589
2023-09-01,"Drug offences",3544
2023-10-01,"Drug offences",2869
2023-11-01,"Drug offences",3201
2023-12-01,"Drug offences",3676
1995-01-01,"Homicide",10
1995-02-01,"Homicide",18
1995-03-01,"Homicide",15
1995-04-01,"Homicide",19
1995-05-01,"Homicide",15
1995-06-01,"Homicide",11
1995-07-01,"Homicide",14
1995-08-01,"Homicide",16
1995-09-01,"Homicide",17
1995-10-01,"Homicide",19
1995-11-01,"Homicide",20
1995-12-01,"Homicide",24
1996-01-01,"Homicide",14
1996-02-01,"Homicide",15
1996-03-01,"Homicide",27
1996-04-01,"Homicide",18
1996-05-01,"Homicide",19
1996-06-01,"Homicide",15
1996-07-01,"Homicide",15
1996-08-01,"Homicide",15
1996-09-01,"Homicide",14
1996-10-01,"Homicide",33
1996-11-01,"Homicide",19
1996-12-01,"Homicide",27
1997-01-01,"Homicide",23
1997-02-01,"Homicide",17
1997-03-01,"Homicide",21
1997-04-01,"Homicide",14
1997-05-01,"Homicide",20
1997-06-01,"Homicide",15
1997-07-01,"Homicide",16
1997-08-01,"Homicide",11
1997-09-01,"Homicide",15
1997-10-01,"Homicide",30
1997-11-01,"Homicide",27
1997-12-01,"Homicide",28
1998-01-01,"Homicide",20
1998-02-01,"Homicide",28
1998-03-01,"Homicide",35
1998-04-01,"Homicide",26
1998-05-01,"Homicide",10
1998-06-01,"Homicide",30
1998-07-01,"Homicide",16
1998-08-01,"Homicide",14
1998-09-01,"Homicide",15
1998-10-01,"Homicide",17
1998-11-01,"Homicide",26
1998-12-01,"Homicide",20
1999-01-01,"Homicide",19
1999-02-01,"Homicide",26
1999-03-01,"Homicide",36
1999-04-01,"Homicide",18
1999-05-01,"Homicide",26
1999-06-01,"Homicide",24
1999-07-01,"Homicide",22
1999-08-01,"Homicide",17
1999-09-01,"Homicide",17
1999-10-01,"Homicide",19
1999-11-01,"Homicide",18
1999-12-01,"Homicide",25
2000-01-01,"Homicide",23
2000-02-01,"Homicide",14
2000-03-01,"Homicide",29
2000-04-01,"Homicide",11
2000-05-01,"Homicide",25
2000-06-01,"Homicide",23
2000-07-01,"Homicide",21
2000-08-01,"Homicide",23
2000-09-01,"Homicide",19
2000-10-01,"Homicide",20
2000-11-01,"Homicide",22
2000-12-01,"Homicide",27
2001-01-01,"Homicide",28
2001-02-01,"Homicide",33
2001-03-01,"Homicide",19
2001-04-01,"Homicide",32
2001-05-01,"Homicide",26
2001-06-01,"Homicide",21
2001-07-01,"Homicide",20
2001-08-01,"Homicide",24
2001-09-01,"Homicide",24
2001-10-01,"Homicide",23
2001-11-01,"Homicide",16
2001-12-01,"Homicide",34
2002-01-01,"Homicide",20
2002-02-01,"Homicide",21
2002-03-01,"Homicide",22
2002-04-01,"Homicide",17
2002-05-01,"Homicide",17
2002-06-01,"Homicide",27
2002-07-01,"Homicide",13
2002-08-01,"Homicide",15
2002-09-01,"Homicide",14
2002-10-01,"Homicide",20
2002-11-01,"Homicide",14
2002-12-01,"Homicide",25
2003-01-01,"Homicide",18
2003-02-01,"Homicide",20
2003-03-01,"Homicide",16
2003-04-01,"Homicide",21
2003-05-01,"Homicide",16
2003-06-01,"Homicide",18
2003-07-01,"Homicide",15
2003-08-01,"Homicide",21
2003-09-01,"Homicide",18
2003-10-01,"Homicide",25
2003-11-01,"Homicide",16
2003-12-01,"Homicide",13
2004-01-01,"Homicide",13
2004-02-01,"Homicide",11
2004-03-01,"Homicide",12
2004-04-01,"Homicide",14
2004-05-01,"Homicide",17
2004-06-01,"Homicide",9
2004-07-01,"Homicide",22
2004-08-01,"Homicide",15
2004-09-01,"Homicide",12
2004-10-01,"Homicide",7
2004-11-01,"Homicide",7
2004-12-01,"Homicide",18
2005-01-01,"Homicide",17
2005-02-01,"Homicide",11
2005-03-01,"Homicide",15
2005-04-01,"Homicide",14
2005-05-01,"Homicide",10
2005-06-01,"Homicide",14
2005-07-01,"Homicide",13
2005-08-01,"Homicide",10
2005-09-01,"Homicide",7
2005-10-01,"Homicide",23
2005-11-01,"Homicide",16
2005-12-01,"Homicide",8
2006-01-01,"Homicide",26
2006-02-01,"Homicide",11
2006-03-01,"Homicide",16
2006-04-01,"Homicide",11
2006-05-01,"Homicide",14
2006-06-01,"Homicide",9
2006-07-01,"Homicide",16
2006-08-01,"Homicide",18
2006-09-01,"Homicide",16
2006-10-01,"Homicide",11
2006-11-01,"Homicide",8
2006-12-01,"Homicide",23
2007-01-01,"Homicide",14
2007-02-01,"Homicide",18
2007-03-01,"Homicide",13
2007-04-01,"Homicide",3
2007-05-01,"Homicide",9
2007-06-01,"Homicide",9
2007-07-01,"Homicide",11
2007-08-01,"Homicide",15
2007-09-01,"Homicide",16
2007-10-01,"Homicide",15
2007-11-01,"Homicide",13
2007-12-01,"Homicide",11
2008-01-01,"Homicide",11
2008-02-01,"Homicide",15
2008-03-01,"Homicide",19
2008-04-01,"Homicide",8
2008-05-01,"Homicide",20
2008-06-01,"Homicide",16
2008-07-01,"Homicide",10
2008-08-01,"Homicide",6
2008-09-01,"Homicide",8
2008-10-01,"Homicide",12
2008-11-01,"Homicide",9
2008-12-01,"Homicide",20
2009-01-01,"Homicide",13
2009-02-01,"Homicide",16
2009-03-01,"Homicide",10
2009-04-01,"Homicide",12
2009-05-01,"Homicide",18
2009-06-01,"Homicide",6
2009-07-01,"Homicide",13
2009-08-01,"Homicide",9
2009-09-01,"Homicide",12
2009-10-01,"Homicide",9
2009-11-01,"Homicide",16
2009-12-01,"Homicide",16
2010-01-01,"Homicide",9
2010-02-01,"Homicide",9
2010-03-01,"Homicide",8
2010-04-01,"Homicide",13
2010-05-01,"Homicide",10
2010-06-01,"Homicide",13
2010-07-01,"Homicide",16
2010-08-01,"Homicide",14
2010-09-01,"Homicide",7
2010-10-01,"Homicide",11
2010-11-01,"Homicide",12
2010-12-01,"Homicide",9
2011-01-01,"Homicide",17
2011-02-01,"Homicide",15
2011-03-01,"Homicide",13
2011-04-01,"Homicide",10
2011-05-01,"Homicide",15
2011-06-01,"Homicide",6
2011-07-01,"Homicide",9
2011-08-01,"Homicide",14
2011-09-01,"Homicide",7
2011-10-01,"Homicide",13
2011-11-01,"Homicide",18
2011-12-01,"Homicide",12
2012-01-01,"Homicide",9
2012-02-01,"Homicide",10
2012-03-01,"Homicide",8
2012-04-01,"Homicide",9
2012-05-01,"Homicide",13
2012-06-01,"Homicide",9
2012-07-01,"Homicide",11
2012-08-01,"Homicide",8
2012-09-01,"Homicide",13
2012-10-01,"Homicide",5
2012-11-01,"Homicide",11
2012-12-01,"Homicide",10
2013-01-01,"Homicide",13
2013-02-01,"Homicide",12
2013-03-01,"Homicide",9
2013-04-01,"Homicide",12
2013-05-01,"Homicide",6
2013-06-01,"Homicide",9
2013-07-01,"Homicide",13
2013-08-01,"Homicide",8
2013-09-01,"Homicide",11
2013-10-01,"Homicide",17
2013-11-01,"Homicide",12
2013-12-01,"Homicide",16
2014-01-01,"Homicide",8
2014-02-01,"Homicide",8
2014-03-01,"Homicide",11
2014-04-01,"Homicide",14
2014-05-01,"Homicide",7
2014-06-01,"Homicide",6
2014-07-01,"Homicide",12
2014-08-01,"Homicide",6
2014-09-01,"Homicide",18
2014-10-01,"Homicide",7
2014-11-01,"Homicide",14
2014-12-01,"Homicide",12
2015-01-01,"Homicide",8
2015-02-01,"Homicide",11
2015-03-01,"Homicide",15
2015-04-01,"Homicide",20
2015-05-01,"Homicide",6
2015-06-01,"Homicide",5
2015-07-01,"Homicide",5
2015-08-01,"Homicide",7
2015-09-01,"Homicide",8
2015-10-01,"Homicide",13
2015-11-01,"Homicide",9
2015-12-01,"Homicide",10
2016-01-01,"Homicide",8
2016-02-01,"Homicide",5
2016-03-01,"Homicide",12
2016-04-01,"Homicide",10
2016-05-01,"Homicide",4
2016-06-01,"Homicide",7
2016-07-01,"Homicide",9
2016-08-01,"Homicide",9
2016-09-01,"Homicide",14
2016-10-01,"Homicide",9
2016-11-01,"Homicide",10
2016-12-01,"Homicide",10
2017-01-01,"Homicide",6
2017-02-01,"Homicide",6
2017-03-01,"Homicide",10
2017-04-01,"Homicide",6
2017-05-01,"Homicide",3
2017-06-01,"Homicide",12
2017-07-01,"Homicide",9
2017-08-01,"Homicide",6
2017-09-01,"Homicide",8
2017-10-01,"Homicide",6
2017-11-01,"Homicide",3
2017-12-01,"Homicide",6
2018-01-01,"Homicide",9
2018-02-01,"Homicide",7
2018-03-01,"Homicide",8
2018-04-01,"Homicide",7
2018-05-01,"Homicide",7
2018-06-01,"Homicide",8
2018-07-01,"Homicide",11
2018-08-01,"Homicide",15
2018-09-01,"Homicide",10
2018-10-01,"Homicide",9
2018-11-01,"Homicide",4
2018-12-01,"Homicide",12
2019-01-01,"Homicide",15
2019-02-01,"Homicide",10
2019-03-01,"Homicide",8
2019-04-01,"Homicide",7
2019-05-01,"Homicide",8
2019-06-01,"Homicide",7
2019-07-01,"Homicide",7
2019-08-01,"Homicide",9
2019-09-01,"Homicide",10
2019-10-01,"Homicide",8
2019-11-01,"Homicide",12
2019-12-01,"Homicide",11
2020-01-01,"Homicide",12
2020-02-01,"Homicide",9
2020-03-01,"Homicide",8
2020-04-01,"Homicide",5
2020-05-01,"Homicide",9
2020-06-01,"Homicide",10
2020-07-01,"Homicide",6
2020-08-01,"Homicide",10
2020-09-01,"Homicide",12
2020-10-01,"Homicide",5
2020-11-01,"Homicide",7
2020-12-01,"Homicide",8
2021-01-01,"Homicide",8
2021-02-01,"Homicide",7
2021-03-01,"Homicide",10
2021-04-01,"Homicide",3
2021-05-01,"Homicide",5
2021-06-01,"Homicide",7
2021-07-01,"Homicide",7
2021-08-01,"Homicide",11
2021-09-01,"Homicide",5
2021-10-01,"Homicide",3
2021-11-01,"Homicide",5
2021-12-01,"Homicide",4
2022-01-01,"Homicide",11
2022-02-01,"Homicide",9
2022-03-01,"Homicide",12
2022-04-01,"Homicide",6
2022-05-01,"Homicide",6
2022-06-01,"Homicide",5
2022-07-01,"Homicide",4
2022-08-01,"Homicide",5
2022-09-01,"Homicide",9
2022-10-01,"Homicide",4
2022-11-01,"Homicide",2
2022-12-01,"Homicide",12
2023-01-01,"Homicide",6
2023-02-01,"Homicide",4
2023-03-01,"Homicide",4
2023-04-01,"Homicide",6
2023-05-01,"Homicide",9
2023-06-01,"Homicide",9
2023-07-01,"Homicide",10
2023-08-01,"Homicide",7
2023-09-01,"Homicide",6
2023-10-01,"Homicide",10
2023-11-01,"Homicide",6
2023-12-01,"Homicide",2
1995-01-01,"Intimidation, stalking and harassment",346
1995-02-01,"Intimidation, stalking and harassment",336
1995-03-01,"Intimidation, stalking and harassment",436
