"fecha","Region","Age","Rate"
2007-01-01,"Queensland","24",90.2
2008-01-01,"Queensland","24",91
2009-01-01,"Queensland","24",91.3
2010-01-01,"Queensland","24",88.1
2011-01-01,"Queensland","24",83.2
2012-01-01,"Queensland","24",81.8
2013-01-01,"Queensland","24",79.5
2014-01-01,"Queensland","24",75.9
2015-01-01,"Queensland","24",72.8
2016-01-01,"Queensland","24",69.5
2017-01-01,"Queensland","24",69.5
2018-01-01,"Queensland","24",70.9
2019-01-01,"Queensland","24",66
2020-01-01,"Queensland","24",64.1
2021-01-01,"Queensland","24",69.4
2022-01-01,"Queensland","24",66.2
1975-01-01,"South Australia","24",172.8
1976-01-01,"South Australia","24",165.3
1977-01-01,"South Australia","24",153.4
1978-01-01,"South Australia","24",141.4
1979-01-01,"South Australia","24",142.1
1980-01-01,"South Australia","24",137.1
1981-01-01,"South Australia","24",141
1982-01-01,"South Australia","24",137.4
1983-01-01,"South Australia","24",138.6
1984-01-01,"South Australia","24",134.1
1985-01-01,"South Australia","24",132.3
1986-01-01,"South Australia","24",124.6
1987-01-01,"South Australia","24",120.7
1988-01-01,"South Australia","24",102.8
1989-01-01,"South Australia","24",105
1990-01-01,"South Australia","24",99.4
1991-01-01,"South Australia","24",97.8
1992-01-01,"South Australia","24",95.3
1993-01-01,"South Australia","24",91.5
1994-01-01,"South Australia","24",87.3
1995-01-01,"South Australia","24",79.1
1996-01-01,"South Australia","24",84
1997-01-01,"South Australia","24",67.1
1998-01-01,"South Australia","24",74.2
1999-01-01,"South Australia","24",70.9
2000-01-01,"South Australia","24",71.9
2001-01-01,"South Australia","24",71.2
2002-01-01,"South Australia","24",70.8
2003-01-01,"South Australia","24",71.3
2004-01-01,"South Australia","24",66.1
2005-01-01,"South Australia","24",70.5
2006-01-01,"South Australia","24",73
2007-01-01,"South Australia","24",75.5
2008-01-01,"South Australia","24",72.3
2009-01-01,"South Australia","24",71.2
2010-01-01,"South Australia","24",70.6
2011-01-01,"South Australia","24",67.3
2012-01-01,"South Australia","24",70.2
2013-01-01,"South Australia","24",67.7
2014-01-01,"South Australia","24",61.4
2015-01-01,"South Australia","24",62.1
2016-01-01,"South Australia","24",58.6
2017-01-01,"South Australia","24",54.6
2018-01-01,"South Australia","24",62.3
2019-01-01,"South Australia","24",55.3
2020-01-01,"South Australia","24",50
2021-01-01,"South Australia","24",52.8
2022-01-01,"South Australia","24",51.5
1975-01-01,"Tasmania","24",183.4
1976-01-01,"Tasmania","24",185
1977-01-01,"Tasmania","24",166.6
1978-01-01,"Tasmania","24",182.2
1979-01-01,"Tasmania","24",160.4
1980-01-01,"Tasmania","24",161.7
1981-01-01,"Tasmania","24",170
1982-01-01,"Tasmania","24",147.5
1983-01-01,"Tasmania","24",144.9
1984-01-01,"Tasmania","24",152.3
1985-01-01,"Tasmania","24",145.7
1986-01-01,"Tasmania","24",137.8
1987-01-01,"Tasmania","24",125.3
1988-01-01,"Tasmania","24",118
1989-01-01,"Tasmania","24",126.9
1990-01-01,"Tasmania","24",123.7
1991-01-01,"Tasmania","24",123.4
1992-01-01,"Tasmania","24",129.6
1993-01-01,"Tasmania","24",127.6
1994-01-01,"Tasmania","24",115.5
1995-01-01,"Tasmania","24",110.5
1996-01-01,"Tasmania","24",111.5
1997-01-01,"Tasmania","24",100.2
1998-01-01,"Tasmania","24",106
1999-01-01,"Tasmania","24",92.6
2000-01-01,"Tasmania","24",92.5
2001-01-01,"Tasmania","24",103.7
2002-01-01,"Tasmania","24",108.4
2003-01-01,"Tasmania","24",95.2
2004-01-01,"Tasmania","24",101.2
2005-01-01,"Tasmania","24",97.8
2006-01-01,"Tasmania","24",99.6
2007-01-01,"Tasmania","24",112.2
2008-01-01,"Tasmania","24",105.4
2009-01-01,"Tasmania","24",102.1
2010-01-01,"Tasmania","24",98
2011-01-01,"Tasmania","24",99.8
2012-01-01,"Tasmania","24",90.5
2013-01-01,"Tasmania","24",89.5
2014-01-01,"Tasmania","24",91.6
2015-01-01,"Tasmania","24",83
2016-01-01,"Tasmania","24",87.4
2017-01-01,"Tasmania","24",71.1
2018-01-01,"Tasmania","24",76.5
2019-01-01,"Tasmania","24",69.2
2020-01-01,"Tasmania","24",68.4
2021-01-01,"Tasmania","24",61.6
2022-01-01,"Tasmania","24",58.2
1975-01-01,"Victoria","24",162.9
1976-01-01,"Victoria","24",161
1977-01-01,"Victoria","24",150.6
1978-01-01,"Victoria","24",143.1
1979-01-01,"Victoria","24",133.3
1980-01-01,"Victoria","24",130.2
1981-01-01,"Victoria","24",130.9
1982-01-01,"Victoria","24",129.9
1983-01-01,"Victoria","24",125.9
1984-01-01,"Victoria","24",122.2
1985-01-01,"Victoria","24",117
1986-01-01,"Victoria","24",113.1
1987-01-01,"Victoria","24",107.9
1988-01-01,"Victoria","24",99.9
1989-01-01,"Victoria","24",98.3
1990-01-01,"Victoria","24",99.1
1991-01-01,"Victoria","24",91.9
1992-01-01,"Victoria","24",88.2
1993-01-01,"Victoria","24",86.4
1994-01-01,"Victoria","24",84.3
1995-01-01,"Victoria","24",75.2
1996-01-01,"Victoria","24",73.5
1997-01-01,"Victoria","24",72.2
1998-01-01,"Victoria","24",68.3
1999-01-01,"Victoria","24",64.3
2000-01-01,"Victoria","24",63.1
2001-01-01,"Victoria","24",63.3
2002-01-01,"Victoria","24",61.7
2003-01-01,"Victoria","24",60.1
2004-01-01,"Victoria","24",53.8
2005-01-01,"Victoria","24",55.4
2006-01-01,"Victoria","24",52.7
2007-01-01,"Victoria","24",58.7
2008-01-01,"Victoria","24",58.5
2009-01-01,"Victoria","24",54.2
2010-01-01,"Victoria","24",52.2
2011-01-01,"Victoria","24",53.9
2012-01-01,"Victoria","24",56.3
2013-01-01,"Victoria","24",48.5
2014-01-01,"Victoria","24",49.1
2015-01-01,"Victoria","24",47
2016-01-01,"Victoria","24",48.8
2017-01-01,"Victoria","24",44.8
2018-01-01,"Victoria","24",43.3
2019-01-01,"Victoria","24",38.8
2020-01-01,"Victoria","24",38.2
2021-01-01,"Victoria","24",37.3
2022-01-01,"Victoria","24",38.3
1975-01-01,"Western Australia","24",180
1976-01-01,"Western Australia","24",172.4
1977-01-01,"Western Australia","24",167.6
1978-01-01,"Western Australia","24",159.7
1979-01-01,"Western Australia","24",154.2
1980-01-01,"Western Australia","24",151.7
1981-01-01,"Western Australia","24",150.5
1982-01-01,"Western Australia","24",148
1983-01-01,"Western Australia","24",147.9
1984-01-01,"Western Australia","24",130.1
1985-01-01,"Western Australia","24",132.7
1986-01-01,"Western Australia","24",134.6
1987-01-01,"Western Australia","24",118.7
1988-01-01,"Western Australia","24",126.4
1989-01-01,"Western Australia","24",114.5
1990-01-01,"Western Australia","24",112.7
1991-01-01,"Western Australia","24",111.2
1992-01-01,"Western Australia","24",105.3
1993-01-01,"Western Australia","24",97.8
1994-01-01,"Western Australia","24",98.4
1995-01-01,"Western Australia","24",89.2
1996-01-01,"Western Australia","24",89.6
1997-01-01,"Western Australia","24",85
1998-01-01,"Western Australia","24",80.4
1999-01-01,"Western Australia","24",79.1
2000-01-01,"Western Australia","24",87.8
2001-01-01,"Western Australia","24",76.5
2002-01-01,"Western Australia","24",80.7
2003-01-01,"Western Australia","24",72.8
2004-01-01,"Western Australia","24",75.5
2005-01-01,"Western Australia","24",71
2006-01-01,"Western Australia","24",73.9
2007-01-01,"Western Australia","24",78.8
2008-01-01,"Western Australia","24",83.6
2009-01-01,"Western Australia","24",72.4
2010-01-01,"Western Australia","24",72.4
2011-01-01,"Western Australia","24",71.8
2012-01-01,"Western Australia","24",69.8
2013-01-01,"Western Australia","24",66.4
2014-01-01,"Western Australia","24",66.3
2015-01-01,"Western Australia","24",66.5
2016-01-01,"Western Australia","24",65.9
2017-01-01,"Western Australia","24",66.7
2018-01-01,"Western Australia","24",62.6
2019-01-01,"Western Australia","24",61.9
2020-01-01,"Western Australia","24",57.1
2021-01-01,"Western Australia","24",60.6
2022-01-01,"Western Australia","24",53.6
1975-01-01,"Australia","25",170.3
1976-01-01,"Australia","25",166
1977-01-01,"Australia","25",160.1
1978-01-01,"Australia","25",157
1979-01-01,"Australia","25",152.5
1980-01-01,"Australia","25",149.7
1981-01-01,"Australia","25",150.6
1982-01-01,"Australia","25",150.3
1983-01-01,"Australia","25",150.6
1984-01-01,"Australia","25",139.4
1985-01-01,"Australia","25",142.2
1986-01-01,"Australia","25",135.4
1987-01-01,"Australia","25",132.5
1988-01-01,"Australia","25",127.5
1989-01-01,"Australia","25",123.5
1990-01-01,"Australia","25",122.4
1991-01-01,"Australia","25",116.9
1992-01-01,"Australia","25",115.8
1993-01-01,"Australia","25",112.9
1994-01-01,"Australia","25",108.3
1995-01-01,"Australia","25",102.9
1996-01-01,"Australia","25",96.8
1997-01-01,"Australia","25",94.4
1998-01-01,"Australia","25",92.4
1999-01-01,"Australia","25",89.6
2000-01-01,"Australia","25",89.8
2001-01-01,"Australia","25",85.6
2002-01-01,"Australia","25",82.9
2003-01-01,"Australia","25",82.7
2004-01-01,"Australia","25",81.5
2005-01-01,"Australia","25",81.8
2006-01-01,"Australia","25",81.8
2007-01-01,"Australia","25",87.2
2008-01-01,"Australia","25",85
2009-01-01,"Australia","25",83.4
2010-01-01,"Australia","25",80
2011-01-01,"Australia","25",79.7
2012-01-01,"Australia","25",77.2
2013-01-01,"Australia","25",74.7
2014-01-01,"Australia","25",70.5
2015-01-01,"Australia","25",70
2016-01-01,"Australia","25",67.1
2017-01-01,"Australia","25",67.3
2018-01-01,"Australia","25",66.2
2019-01-01,"Australia","25",61.1
2020-01-01,"Australia","25",60
2021-01-01,"Australia","25",64.7
2022-01-01,"Australia","25",60.3
1975-01-01,"Australian Capital Territory","25",152.4
1976-01-01,"Australian Capital Territory","25",171.5
1977-01-01,"Australian Capital Territory","25",159.8
1978-01-01,"Australian Capital Territory","25",163.4
1979-01-01,"Australian Capital Territory","25",157.6
1980-01-01,"Australian Capital Territory","25",165.9
1981-01-01,"Australian Capital Territory","25",145.7
1982-01-01,"Australian Capital Territory","25",146.5
1983-01-01,"Australian Capital Territory","25",138
1984-01-01,"Australian Capital Territory","25",134
1985-01-01,"Australian Capital Territory","25",116.7
1986-01-01,"Australian Capital Territory","25",112.7
1987-01-01,"Australian Capital Territory","25",116.6
1988-01-01,"Australian Capital Territory","25",117
1989-01-01,"Australian Capital Territory","25",121.1
1990-01-01,"Australian Capital Territory","25",109.5
1991-01-01,"Australian Capital Territory","25",113.5
1992-01-01,"Australian Capital Territory","25",113
1993-01-01,"Australian Capital Territory","25",104
1994-01-01,"Australian Capital Territory","25",102.6
1995-01-01,"Australian Capital Territory","25",90.4
1996-01-01,"Australian Capital Territory","25",91.9
1997-01-01,"Australian Capital Territory","25",83.4
1998-01-01,"Australian Capital Territory","25",70.7
1999-01-01,"Australian Capital Territory","25",76
2000-01-01,"Australian Capital Territory","25",75.8
2001-01-01,"Australian Capital Territory","25",71.9
2002-01-01,"Australian Capital Territory","25",57.5
2003-01-01,"Australian Capital Territory","25",58.3
2004-01-01,"Australian Capital Territory","25",50
2005-01-01,"Australian Capital Territory","25",57.3
2006-01-01,"Australian Capital Territory","25",58.3
2007-01-01,"Australian Capital Territory","25",61.2
2008-01-01,"Australian Capital Territory","25",52
2009-01-01,"Australian Capital Territory","25",63.5
2010-01-01,"Australian Capital Territory","25",54.7
2011-01-01,"Australian Capital Territory","25",58.6
2012-01-01,"Australian Capital Territory","25",56.7
2013-01-01,"Australian Capital Territory","25",50.8
2014-01-01,"Australian Capital Territory","25",50.9
2015-01-01,"Australian Capital Territory","25",52.2
2016-01-01,"Australian Capital Territory","25",49.6
2017-01-01,"Australian Capital Territory","25",52.7
2018-01-01,"Australian Capital Territory","25",44.3
2019-01-01,"Australian Capital Territory","25",42.3
2020-01-01,"Australian Capital Territory","25",41.1
2021-01-01,"Australian Capital Territory","25",39.8
2022-01-01,"Australian Capital Territory","25",38.6
1975-01-01,"New South Wales","25",164.6
1976-01-01,"New South Wales","25",161.7
1977-01-01,"New South Wales","25",155.4
1978-01-01,"New South Wales","25",151.5
1979-01-01,"New South Wales","25",148.8
1980-01-01,"New South Wales","25",151
1981-01-01,"New South Wales","25",150.4
1982-01-01,"New South Wales","25",151.9
1983-01-01,"New South Wales","25",147.7
1984-01-01,"New South Wales","25",134
1985-01-01,"New South Wales","25",144.9
1986-01-01,"New South Wales","25",136
1987-01-01,"New South Wales","25",134.4
1988-01-01,"New South Wales","25",125.9
1989-01-01,"New South Wales","25",123.2
1990-01-01,"New South Wales","25",124.8
1991-01-01,"New South Wales","25",115.3
1992-01-01,"New South Wales","25",121.6
1993-01-01,"New South Wales","25",115.9
1994-01-01,"New South Wales","25",110.1
1995-01-01,"New South Wales","25",106.5
1996-01-01,"New South Wales","25",95.9
1997-01-01,"New South Wales","25",97
1998-01-01,"New South Wales","25",95.6
1999-01-01,"New South Wales","25",94.2
2000-01-01,"New South Wales","25",95.7
2001-01-01,"New South Wales","25",88.3
2002-01-01,"New South Wales","25",83.6
2003-01-01,"New South Wales","25",87.2
2004-01-01,"New South Wales","25",83.8
2005-01-01,"New South Wales","25",86.4
2006-01-01,"New South Wales","25",85
2007-01-01,"New South Wales","25",85.5
2008-01-01,"New South Wales","25",85.2
2009-01-01,"New South Wales","25",80.9
2010-01-01,"New South Wales","25",82.3
2011-01-01,"New South Wales","25",79.3
2012-01-01,"New South Wales","25",76.6
2013-01-01,"New South Wales","25",75.3
2014-01-01,"New South Wales","25",66.1
2015-01-01,"New South Wales","25",71.2
2016-01-01,"New South Wales","25",63.8
2017-01-01,"New South Wales","25",64.6
2018-01-01,"New South Wales","25",68
2019-01-01,"New South Wales","25",60.9
2020-01-01,"New South Wales","25",62.2
2021-01-01,"New South Wales","25",66.6
2022-01-01,"New South Wales","25",61
1975-01-01,"Northern Territory","25",164.9
1976-01-01,"Northern Territory","25",178.2
1977-01-01,"Northern Territory","25",145.1
1978-01-01,"Northern Territory","25",146.9
1979-01-01,"Northern Territory","25",151.8
1980-01-01,"Northern Territory","25",146.4
1981-01-01,"Northern Territory","25",173.9
1982-01-01,"Northern Territory","25",127.8
1983-01-01,"Northern Territory","25",136.8
1984-01-01,"Northern Territory","25",143.5
1985-01-01,"Northern Territory","25",137.9
1986-01-01,"Northern Territory","25",128.9
1987-01-01,"Northern Territory","25",137.4
1988-01-01,"Northern Territory","25",121.9
1989-01-01,"Northern Territory","25",111
1990-01-01,"Northern Territory","25",124.9
1991-01-01,"Northern Territory","25",129
1992-01-01,"Northern Territory","25",137
1993-01-01,"Northern Territory","25",127.1
1994-01-01,"Northern Territory","25",118.8
1995-01-01,"Northern Territory","25",101.6
1996-01-01,"Northern Territory","25",109.2
1997-01-01,"Northern Territory","25",117.8
1998-01-01,"Northern Territory","25",114.6
1999-01-01,"Northern Territory","25",110
2000-01-01,"Northern Territory","25",122.2
2001-01-01,"Northern Territory","25",132.1
2002-01-01,"Northern Territory","25",106.9
2003-01-01,"Northern Territory","25",116.3
2004-01-01,"Northern Territory","25",107.4
2005-01-01,"Northern Territory","25",96.4
2006-01-01,"Northern Territory","25",102.9
2007-01-01,"Northern Territory","25",108.8
2008-01-01,"Northern Territory","25",112.7
2009-01-01,"Northern Territory","25",94.3
2010-01-01,"Northern Territory","25",91.6
2011-01-01,"Northern Territory","25",89.8
2012-01-01,"Northern Territory","25",95
2013-01-01,"Northern Territory","25",93
2014-01-01,"Northern Territory","25",93.3
2015-01-01,"Northern Territory","25",76.1
2016-01-01,"Northern Territory","25",83
2017-01-01,"Northern Territory","25",78.2
2018-01-01,"Northern Territory","25",79.8
2019-01-01,"Northern Territory","25",76.3
2020-01-01,"Northern Territory","25",76.3
2021-01-01,"Northern Territory","25",80.1
2022-01-01,"Northern Territory","25",67.5
1975-01-01,"Queensland","25",177.9
1976-01-01,"Queensland","25",170.5
1977-01-01,"Queensland","25",162.6
1978-01-01,"Queensland","25",161.5
1979-01-01,"Queensland","25",160.2
1980-01-01,"Queensland","25",147.2
1981-01-01,"Queensland","25",156.3
1982-01-01,"Queensland","25",159.1
1983-01-01,"Queensland","25",158.9
1984-01-01,"Queensland","25",149.7
1985-01-01,"Queensland","25",144.2
1986-01-01,"Queensland","25",136.7
1987-01-01,"Queensland","25",132.7
1988-01-01,"Queensland","25",131.9
1989-01-01,"Queensland","25",128
1990-01-01,"Queensland","25",128.9
1991-01-01,"Queensland","25",121.4
1992-01-01,"Queensland","25",122.6
1993-01-01,"Queensland","25",122
1994-01-01,"Queensland","25",114.4
1995-01-01,"Queensland","25",107.3
1996-01-01,"Queensland","25",106.5
1997-01-01,"Queensland","25",103.5
1998-01-01,"Queensland","25",102.8
1999-01-01,"Queensland","25",99.9
2000-01-01,"Queensland","25",99.3
2001-01-01,"Queensland","25",94.9
2002-01-01,"Queensland","25",92.5
2003-01-01,"Queensland","25",92.1
2004-01-01,"Queensland","25",93.2
2005-01-01,"Queensland","25",89.7
2006-01-01,"Queensland","25",93.2
2007-01-01,"Queensland","25",103.3
2008-01-01,"Queensland","25",101.2
2009-01-01,"Queensland","25",101.9
2010-01-01,"Queensland","25",95.3
2011-01-01,"Queensland","25",94.1
2012-01-01,"Queensland","25",89.6
2013-01-01,"Queensland","25",87.3
2014-01-01,"Queensland","25",85.3
2015-01-01,"Queensland","25",83.1
2016-01-01,"Queensland","25",77.7
2017-01-01,"Queensland","25",80.8
2018-01-01,"Queensland","25",76.6
2019-01-01,"Queensland","25",76.3
2020-01-01,"Queensland","25",70.6
2021-01-01,"Queensland","25",81.9
2022-01-01,"Queensland","25",77.1
1975-01-01,"South Australia","25",177
1976-01-01,"South Australia","25",161.9
1977-01-01,"South Australia","25",165.6
1978-01-01,"South Australia","25",152.5
1979-01-01,"South Australia","25",149.1
1980-01-01,"South Australia","25",145.1
1981-01-01,"South Australia","25",144.2
1982-01-01,"South Australia","25",143.7
1983-01-01,"South Australia","25",152
1984-01-01,"South Australia","25",143.1
